Date,Price,Open,High,Low,Vol.,Change %,Year
2020-04-30,2912.4,"2,930.90","2,930.90","2,892.50",,-0.92,2020
2020-04-29,2939.5,"2,918.50","2,954.90","2,912.20",,2.66,2020
2020-04-28,2863.4,"2,910.00","2,921.20","2,860.70",,-0.52,2020
2020-04-27,2878.5,"2,854.70","2,887.70","2,852.90",,1.47,2020
2020-04-24,2836.7,"2,812.60","2,842.70","2,791.80",,1.39,2020
2020-04-23,2797.8,"2,810.40","2,844.90","2,794.30",,-0.05,2020
2020-04-22,2799.3,"2,787.90","2,815.10","2,775.90",,2.29,2020
2020-04-21,2736.6,"2,784.80","2,785.50","2,727.10",,-3.07,2020
2020-04-20,2823.2,"2,845.60","2,869.00","2,820.40",,-1.79,2020
2020-04-17,2874.6,"2,842.40","2,879.20","2,830.90",,2.68,2020
2020-04-16,2799.6,"2,799.30","2,806.50","2,764.30",,0.58,2020
